كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1633308210,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330825,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330829,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330560,,0,امین اسکندری,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330559,,0,امین طوسی,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330828,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330558,,0,امین اسکندری,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330827,,0,,,25,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330826,,0,,,25,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330557,,0,امین اسکندری,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330556,,0,امین اسکندری,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330824,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330555,,0,امین طوسی,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330823,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330554,,0,,,40,,1404/03/25 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330822,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330553,,0,,,50,,1404/03/25 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330552,,0,,,40,,1404/03/25 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,163330821,,0,,,50,,1404/03/19 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,163330551,,0,,,40,,1404/03/25 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308519,,0,امین اسکندری,,0,,1404/03/17 از 15:00 تا 16:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308518,,0,امین طوسی,,0,,1404/03/17 از 15:00 تا 16:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308517,,0,,,10,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308516,,0,,,50,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308515,,0,,,50,,1403/10/18 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308514,,0,,,15,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308513,,0,,,20,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308620,,0,امین اسکندری,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308512,,0,,,50,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308511,,0,,,50,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308619,,0,امین اسکندری,,0,,1404/03/23 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1633308510,,0,,,50,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308618,,0,امین طوسی,,0,,1404/03/15 از 10:00 تا 10:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,163330861,,0,,,23,,1404/03/21 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308615,,0,,,50,,1404/03/21 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308614,,0,,,20,,1404/03/21 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308613,,0,,,50,,1404/03/21 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,163330859,,0,,,50,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628165140,ریاضی عمومی 1,نظري,3,0,1633308612,,0,,,50,,1404/03/21 از 10:00 تا 12:00,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,163330858,,0,,,50,,1404/03/29 از 10:30 تا 12:30,,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
